,pageid,KeyBERT_keywords
376,69285,"[('a380f', 0.00047619047619047673), ('airbus', 0.0005981231084111738), ('a380', 0.0007265878459294095), ('km', 0.004763428919807521), ('übertreffen', 0.004887538920460731), ('853', 0.005379624186208549), ('maximale', 0.005379624186208549), ('entdeckt', 0.005473251028806585), ('startbahn', 0.005510266292159296), ('abfertigungstests', 0.00621137892742831)]"
377,53520,"[('alexanderhausalexanderplatz', 0.00047619047619047673), ('alexanderplatzes', 0.0009728210533039517), ('alexanderplatz', 0.0012953913959950192), ('alexanderstraße', 0.0027405704065663838), ('alexanderhauses', 0.0027405704065663838), ('berlinern', 0.004409313020983042), ('weltstadtwarenhaus', 0.00460253585002076), ('platzumgestaltung', 0.004653636102328257), ('einkaufszentren', 0.004703139471751144), ('fußgängerzone', 0.004998562805403854)]"
378,101696,"[('garfield', 0.00047619047619047673), ('1881', 0.0004964251989747737), ('ohio', 0.0017509780116012408), ('township', 0.0023872476280408293), ('hiram', 0.0024322136786726024), ('zusammenrücken', 0.0031629120014389145), ('kennenlernte', 0.0034709294482665586), ('gustave', 0.003509150591303566), ('1831', 0.0038778722064841055), ('guiteau', 0.004435451234318089)]"
379,94209,"[('krokodile', 0.0004761904761904756), ('krokodilmotiven', 0.0008880505895431256), ('krokodilembryos', 0.001008328321761156), ('krokodileier', 0.00109215825633736), ('krokodillinie', 0.0014402347238168123), ('krokodilranches', 0.0015914930840303964), ('krokódῑlos', 0.0016352304412005892), ('crocodylusnördliches', 0.004647640916297632), ('alligatoridae', 0.005529677619229858), ('gavials', 0.006019900497512437)]"
380,127957,"[('sechstagefahrers', 0.00047619047619047673), ('sechstagerennensmannschaftswettbewerbe', 0.001031609899534428), ('sechstagedisziplin', 0.0025855590949930576), ('bahnradsportdisziplin', 0.0025998529772114677), ('mannschaftsfahrens', 0.002673364371477579), ('zweiermannschafts', 0.004198725802499387), ('stattfinden', 0.004423343951645838), ('1930er', 0.004429469901168015), ('eiweißausscheidungen', 0.004807236788368863), ('meter', 0.004946091644204852)]"
381,26659,"[('otto', 0.00047619047619047673), ('reichsherrschaft', 0.0008850571021845466), ('herrschaftsintensivierung', 0.0022615033875991396), ('heinrich', 0.002479851009857753), ('einst', 0.0029315308951182186), ('väterliches', 0.0031263312247803154), ('gewohnheitsrecht', 0.003310428239625812), ('oldenburg', 0.0036850442582067678), ('neuburg', 0.004111036187907396), ('971', 0.005311948110329769)]"
382,201091,"[('farbenfachgeschäftskette', 0.00047619047619047673), ('äthylenversorgung', 0.002589626933575978), ('industriechemikalienbereich', 0.0027691841067637255), ('geschäftsjahren', 0.002822565969062785), ('pharmaunternehmens', 0.0030943281771307254), ('1970', 0.003739763421292084), ('augsburg', 0.0038125568698817104), ('geprägt', 0.004094024871094935), ('goldbachtierversuchsanstalt', 0.004312405216863816), ('produktionsverbund', 0.0047249014255383685)]"
383,33005,"[('norderney', 0.0004761904761904778), ('norddeutschland', 0.0006108866175421934), ('nordseeheilbades', 0.0019261548213295309), ('dünentälern', 0.0036593772284288094), ('niederlanden', 0.003738610252753348), ('landschaftgezeitenvorausberechnung', 0.003944616115997148), ('geologie', 0.0042793756437683236), ('solarbundesliga', 0.004580461136201569), ('inselbewohnern', 0.004837968465256319), ('1692', 0.005759052373029079)]"
384,7969477,"[('meningitissymptome', 0.00047619047619047673), ('meningitisverursacher', 0.000786948176583494), ('meningitis', 0.00089205739877525), ('meningitisepidemien', 0.0011296956402522618), ('meningitische', 0.001160162081467264), ('meningitisformen', 0.001222618285958017), ('meningoenzephalitis', 0.001742071108673796), ('zerebrospinalmeningitis', 0.0037437162964994064), ('rückenmarksflüssigkeit', 0.004630289735855956), ('nervensystems', 0.004884684520001219)]"
385,88691,"[('reichswirtschaftsministerium', 0.00047619047619047673), ('wehrmacht', 0.0005347384855581582), ('reich', 0.0005390753751409482), ('reichsarbeitsdienstes', 0.0005867811605516527), ('blitzkriegartiger', 0.0006409922803365431), ('westbefestigungen', 0.0009293954375921586), ('reichsautobahnbau', 0.0009705958886286758), ('panzerschutz', 0.0013999479573250063), ('1944', 0.0019377222655911175), ('vergriffen', 0.002627287709254922)]"
386,161699,"[('bahnhofseinfahrt', 0.0004761904761904756), ('bahn', 0.0005774139600387285), ('bahnsteighöhe', 0.0006302262124812952), ('bahnsteigebene', 0.0007666578646245936), ('bahnstrom', 0.0012969808995686994), ('berlinern', 0.0014136079570460348), ('schloßstraße', 0.0015940498195581377), ('eisenbahndirektion', 0.003754951148666491), ('kilometer', 0.00469897016107737), ('750', 0.005433940674236424)]"
387,502906,"[('kunsthistorischen', 0.00047619047619047673), ('kunstagenten', 0.001809208509594752), ('kunsthistorisch', 0.002010650130937054), ('kunstfreunde', 0.0021315151037424353), ('künstlervereinigung', 0.0022681450730006915), ('kunstrichtungen', 0.0024783450257057026), ('kunstgeschichtlich', 0.00249586168843112), ('biblische', 0.004095132995261742), ('kirchenausmalungen', 0.005076066107885125), ('nazarena', 0.005281011061772511)]"
388,10663,"[('beuteltiergruppe', 0.00047619047619047673), ('marsupialia', 0.002159737029140015), ('herpetotheriidae', 0.0023529673063255162), ('bevölkerungsdichte', 0.0023640724946695103), ('entwicklungslinie', 0.0024906716417910446), ('anschluss', 0.003012615493958778), ('kontinents', 0.0032635927505330485), ('säugergruppe', 0.0034701492537313437), ('trophoblasten', 0.0038166311300639666), ('embryoartigen', 0.004243070362473348)]"
389,2851368,"[('vanadiumoxidchloride', 0.00047619047619047673), ('vanadiumminerale', 0.0014050235478806927), ('vanadiummetall', 0.0014909920011960853), ('vanadiumhaltigen', 0.001532107348433881), ('vanadiumlegierungen', 0.0017601106376616592), ('vanadiumoxide', 0.001943260820811843), ('metalloproteine', 0.00425319578380803), ('oxidationszustand', 0.0045802496822905), ('atomabsorptionsspektrometrie', 0.005481049562682217), ('phosphorsalzperle', 0.005563280257157809)]"
390,110717,"[('reformmaßnahmen', 0.00047619047619047673), ('bauernschaft', 0.0006348134572307429), ('reformbedürftigkeit', 0.0012392956282220292), ('reformpolitik', 0.0016830112643752072), ('hardenbergschen', 0.0018180551536392186), ('regierungspräsidenten', 0.0031899295842577413), ('stein', 0.0033485525652980075), ('revolution', 0.0033764187646699462), ('provinzvertretungen', 0.0037022389419418458), ('1791', 0.0037751197710684547)]"
391,10526,"[('religionswissenschaft', 0.0004761904761904756), ('mythischer', 0.0007435766547558265), ('mythologien', 0.0016769974962930556), ('scheinetymologien', 0.00227497022290284), ('bretonensprachwissenschaftlich', 0.0026298646053623076), ('traditionellen', 0.0031524830452854947), ('keltisierung', 0.003558423880016529), ('innerkeltische', 0.004637691728043949), ('γάλλοι', 0.004703322880964534), ('metamorphosen', 0.005352342059845887)]"
392,92928,"[('reichsversammlungen', 0.0004761904761904756), ('ostfranken', 0.001406352110835184), ('ingelheim', 0.0023648324837711844), ('ludwigs', 0.0023909728575785293), ('weißenburg', 0.002693765520846948), ('konradiner', 0.0029704178103080203), ('schlichtweg', 0.003360345052934256), ('841', 0.00390493617392062), ('nationalbibliothekveröffentlichungen', 0.00390493617392062), ('1887', 0.003981178930858711)]"
393,16944,"[('städtefreundschaften', 0.00047619047619047673), ('kriegszerstörungen', 0.000988324288768294), ('erkelenzdenkmale', 0.0014182347828129772), ('einquartierungen', 0.0017823666220311506), ('einwohnerstadtbezirk', 0.0021981816900415807), ('aachen', 0.002362628327107853), ('fußknechten', 0.002658632273827143), ('großraumparkplatz', 0.002689172363568023), ('burgstraße', 0.002813681960203913), ('nierhoven', 0.004030587074494326)]"
394,47216,"[('leopard', 0.00047619047619047673), ('leopards', 0.0004918064786890386), ('leopardus', 0.0010071345611415306), ('panther', 0.0013526386164221793), ('mammals', 0.0032655989224958295), ('jaguar', 0.0033202549312407893), ('felidae', 0.0034900789584126333), ('carnivora', 0.0037106549937047993), ('anthropologischen', 0.005160991225758597), ('klassifiziert', 0.005933983349437336)]"
395,45943,"[('testicularis', 0.00047619047619047673), ('hodenprothesen', 0.0006841545551222982), ('testosteronsynthese', 0.000733782346685573), ('testes', 0.0012560557721848053), ('testiculus', 0.0013600378116507162), ('testosteronproduktion', 0.0017381543187994797), ('hodenabteilungen', 0.0018799480089802666), ('gonadendysgenesien', 0.0019343022568829027), ('embryonalen', 0.0025558312655086855), ('geschlechtschromosom', 0.0038768758123596835)]"
396,60684,"[('schauspielerische', 0.00047619047619047673), ('schneider', 0.0013428184744162786), ('schauspielkarriere', 0.0021093634492249267), ('1954', 0.002277684897699228), ('1970ern', 0.002587032424624973), ('heinrich', 0.0026279754796592635), ('geschichte', 0.002737156959750704), ('filmprojekt', 0.0036970441388879415), ('karrierewende', 0.003815324075653669), ('synchronregisseur', 0.004763838183948049)]"
397,253723,"[('rotmilanhorste', 0.00047619047619047673), ('rotmilanprojekt', 0.0009478529922270029), ('südwesteuropa', 0.001061051996075769), ('rotmilane', 0.0013346162553769536), ('gefangene', 0.0024345332427741307), ('zuggemeinschaften', 0.0031514602671496505), ('europas', 0.0034684174779261944), ('milanart', 0.003592936382159837), ('verbreitungsgebieten', 0.003751414987548111), ('habichtartigen', 0.004464568711795337)]"
398,562742,"[('alberta', 0.00047619047619047673), ('manitoba', 0.0008265439392997076), ('eisenbahngesellschaftencanadian', 0.0019356510562431328), ('ontarios', 0.0020289404399112723), ('vancouver', 0.0020558907063042897), ('eisenbahnstrecke', 0.0023813670004353502), ('limitedcanadian', 0.002648796566950681), ('canadianheinrich', 0.0033059684474573458), ('cbc', 0.0034303542923481978), ('railways', 0.004120695731492423)]"
399,330589,"[('burgas', 0.0004761904761904756), ('burgasbären', 0.0006952846285093839), ('burgasko', 0.0006991624011167985), ('bulgarien', 0.0010578563673026209), ('burgasebene', 0.0011451062509694433), ('hafenstadt', 0.0024713044827051347), ('vertretungen', 0.0029637816038467503), ('bauwirtschaft', 0.0034795253606328524), ('straßenverkehr', 0.0037548472157592685), ('bruttoinlandsprodukt', 0.0038498526446409187)]"
400,198586,"[('bevölkerungsgruppen', 0.00047619047619047673), ('militärische', 0.0012345322355433585), ('zerstörungsmaßnahmen', 0.0012489768404834135), ('polizeieinheiten', 0.0013982377581973138), ('panzergrenadierregiment', 0.001658240647118302), ('landkriegsordnung', 0.002370841157494342), ('aufstandstagen', 0.002577880494968463), ('kriegsgefangenen', 0.0026115845731619247), ('versicherungsgesellschaft', 0.0028017718715393136), ('kapitulationsverhandlungen', 0.004174009340844529)]"
401,24548,"[('1896', 0.00047619047619047673), ('olympisch', 0.001311569511107855), ('beispielsweise', 0.0027209663039362976), ('olympiade', 0.0035465748238254022), ('olympics', 0.004237838762075747), ('zugelassen', 0.004511413182867402), ('ziel', 0.004687282453376324), ('exmatrikulierte', 0.004697052968404598), ('platzierungen', 0.005031693108122963), ('teilgenommen', 0.005500677829480088)]"
402,778417,"[('champagnerfußballs', 0.0004761904761904778), ('champagnerflasche', 0.0012726995560128828), ('stade', 0.0012936603212713683), ('stadionbesucher', 0.002212122944415863), ('profifußballergewerkschaft', 0.0029571828731492613), ('sportzeitung', 0.003532651155700377), ('mythische', 0.003883267592751387), ('unterbau', 0.003923283599153948), ('reims', 0.004399664627755865), ('prudhomme', 0.004805541264124699)]"
403,14900,"[('psychiatrischen', 0.00047619047619047673), ('psychologische', 0.0008057784911717513), ('philosophiegeschichte', 0.0010518994114499735), ('jaspersrichard', 0.0011011235955056186), ('existentialismus', 0.002004280363830927), ('karls', 0.0027854467629748535), ('kierkegaard', 0.0030251471375066885), ('schweizerischen', 0.003080791867308722), ('lehrbefugnis', 0.0042750133761369725), ('uneigennützigkeit', 0.004456928838951312)]"
404,119797,"[('doomcore', 0.00047619047619047673), ('doomjazz', 0.0013135433189817958), ('musikstile', 0.00208399425938515), ('metallicus', 0.002649423240857639), ('bluesrock', 0.0027422226538473993), ('genrebegriff', 0.0032385916070484387), ('thrash', 0.0034241904330279582), ('psychedelischen', 0.003534254853085581), ('kunstwerke', 0.004116948841625933), ('zeppelin', 0.004354342688809038)]"
405,101462,"[('buren', 0.0004761904761904778), ('1837', 0.002563442229231171), ('1826', 0.002627101478630749), ('1782', 0.0032135382003723113), ('1807', 0.0036803726959692127), ('amerikanischen', 0.0037401738090415437), ('politikgeschichte', 0.00458896380103591), ('kenntnis', 0.004708566027180572), ('grover', 0.004922692593342787), ('yorker', 0.004941983274979023)]"
406,21385,"[('elektronenröhre', 0.00047619047619047673), ('elektrodensystems', 0.0015557920879900667), ('beeinflussung', 0.0026125852150333272), ('anschlussdurchführungen', 0.002898958412529462), ('anodenkapazität', 0.003671912618160623), ('koinzidenzdemodulators', 0.003768215109354014), ('zeilentransformators', 0.004411921234699309), ('halbleiterbauelemente', 0.0045132922780607735), ('modulation', 0.005010010390531945), ('nullode', 0.0052685065511036775)]"
407,15487,"[('zollvereinsmaßnahmen', 0.00047619047619047673), ('zollvereinigungen', 0.0007664073919955616), ('zollsysteme', 0.001521824952252916), ('zollschranken', 0.001628522347769491), ('zollvereinsniederlagen', 0.002006231127898168), ('zollparlaments', 0.0027659165839761845), ('zollverbundes', 0.0033442164676760235), ('wirtschaftsgeschichtsschreibung', 0.0040548211218164164), ('bundesorganisation', 0.004336502245980175), ('1885', 0.0051708758789197964)]"
408,183019,"[('kranichbegegnungen', 0.00047619047619047673), ('kranichpopulation', 0.0011171009284216826), ('kraniche', 0.0013347309573724674), ('kranichhauses', 0.0016761505440750723), ('kranichwelten', 0.002181291803933314), ('kranichzug', 0.0022152341020265543), ('kurzgrasigen', 0.00267245682340022), ('balztänze', 0.003564939602675452), ('spektakulären', 0.003564939602675452), ('reliefs', 0.006410102825197166)]"
409,61490,"[('buchanan', 0.00047619047619047673), ('buchanans', 0.0015077665612997526), ('1852', 0.003610006457972197), ('polk', 0.003977091193365284), ('jacksonian', 0.0040246762516569804), ('abolitionisten', 0.004041670915332586), ('1767', 0.004102851704564767), ('1845', 0.0044767343054280965), ('whigs', 0.004631385744876109), ('lancaster', 0.004988273682063833)]"
410,100371,"[('michelangelo', 0.0004761904761904778), ('caravaggios', 0.0020329670329670324), ('orgcaravaggio', 0.0043663708086785005), ('barockmalerei', 0.004526627218934911), ('kunsthistorisches', 0.004614680191603268), ('carracci', 0.004919343477035785), ('klassizismus', 0.0050567061143984215), ('chiaroscuro', 0.0053895463510848125), ('entmystifizieren', 0.005815722738799663), ('verleumdungsprozess', 0.006312341504649197)]"
411,51245,"[('sowjetunion', 0.00047619047619047673), ('sowjetisches', 0.0011075257502952073), ('winterkrieges', 0.001619608805957935), ('ostkriegszügen', 0.0021176621888627776), ('leningrad', 0.0023772111348836123), ('finnland', 0.0026180538505606032), ('ostkareliens', 0.0027957630388271205), ('kareliengesellschaft', 0.0028612348450305723), ('kriegsaktivitäten', 0.0030903861667426614), ('langstreckenartillerie', 0.0031184455122584263)]"
412,233649,"[('senatsmehrheit', 0.00047619047619047673), ('senatspräsident', 0.000726942732960788), ('regierungsprojekte', 0.0020833930362516117), ('bevölkerungsänderungen', 0.002993265510818169), ('beratungszeit', 0.0032344653006638967), ('senates', 0.0033610354874146244), ('gewaltenverschränkung', 0.003549696709175144), ('derzeitigen', 0.003843435067106081), ('regionalrats', 0.003967617137125663), ('gesetzgebungsprozesses', 0.00522615465443951)]"
